date,season,home_team_id,away_team_id,home_team_name,away_team_name,home_score,away_score
1946-11-13,21946,1610610025,1610612738,Chicago Stags,Boston Celtics,71.0,61.0
1946-11-13,21946,1610610028,1610610032,Detroit Falcons,Providence Steamrollers,68.0,70.0
1946-11-14,21946,1610610034,1610612738,St. Louis Bombers,Boston Celtics,64.0,62.0
1946-11-14,21946,1610612744,1610610036,Philadelphia Warriors,Washington Capitols,68.0,65.0
1946-11-15,21946,1610610035,1610610032,Toronto Huskies,Providence Steamrollers,85.0,68.0
1946-11-16,21946,1610610025,1610610036,Chicago Stags,Washington Capitols,65.0,73.0
1946-11-16,21946,1610610032,1610610028,Providence Steamrollers,Detroit Falcons,59.0,70.0
1946-11-16,21946,1610612738,1610610035,Boston Celtics,Toronto Huskies,53.0,49.0
1946-11-16,21946,1610610034,1610610026,St. Louis Bombers,Cleveland Rebels,83.0,74.0
1946-11-16,21946,1610612752,1610610031,New York Knicks,Pittsburgh Ironmen,64.0,62.0
1946-11-17,21946,1610610026,1610610025,Cleveland Rebels,Chicago Stags,76.0,78.0
1946-11-18,21946,1610612752,1610610028,New York Knicks,Detroit Falcons,61.0,57.0
1946-11-18,21946,1610610031,1610610035,Pittsburgh Ironmen,Toronto Huskies,54.0,48.0
1946-11-19,21946,1610610035,1610610026,Toronto Huskies,Cleveland Rebels,72.0,74.0
1946-11-19,21946,1610612744,1610610034,Philadelphia Warriors,St. Louis Bombers,63.0,66.0
1946-11-20,21946,1610610036,1610610034,Washington Capitols,St. Louis Bombers,54.0,51.0
1946-11-20,21946,1610610028,1610610031,Detroit Falcons,Pittsburgh Ironmen,53.0,54.0
1946-11-20,21946,1610612752,1610610025,New York Knicks,Chicago Stags,72.0,69.0
1946-11-21,21946,1610612738,1610610034,Boston Celtics,St. Louis Bombers,53.0,65.0
1946-11-21,21946,1610612744,1610610025,Philadelphia Warriors,Chicago Stags,63.0,65.0
1946-11-21,21946,1610610032,1610610036,Providence Steamrollers,Washington Capitols,58.0,66.0
1946-11-22,21946,1610610035,1610612738,Toronto Huskies,Boston Celtics,83.0,82.0
1946-11-23,21946,1610610028,1610612738,Detroit Falcons,Boston Celtics,54.0,46.0
1946-11-23,21946,1610610036,1610610035,Washington Capitols,Toronto Huskies,74.0,50.0
1946-11-23,21946,1610612752,1610610026,New York Knicks,Cleveland Rebels,82.0,76.0
1946-11-23,21946,1610610032,1610610034,Providence Steamrollers,St. Louis Bombers,59.0,65.0
1946-11-24,21946,1610610025,1610610028,Chicago Stags,Detroit Falcons,55.0,68.0
1946-11-24,21946,1610610026,1610610031,Cleveland Rebels,Pittsburgh Ironmen,62.0,60.0
1946-11-25,21946,1610612738,1610610032,Boston Celtics,Providence Steamrollers,59.0,71.0
1946-11-25,21946,1610610031,1610612752,Pittsburgh Ironmen,New York Knicks,46.0,62.0
1946-11-26,21946,1610610028,1610610026,Detroit Falcons,Cleveland Rebels,66.0,46.0
1946-11-26,21946,1610612744,1610612738,Philadelphia Warriors,Boston Celtics,66.0,54.0
1946-11-26,21946,1610610035,1610610036,Toronto Huskies,Washington Capitols,68.0,78.0
1946-11-27,21946,1610610036,1610610025,Washington Capitols,Chicago Stags,75.0,67.0
1946-11-27,21946,1610610031,1610610026,Pittsburgh Ironmen,Cleveland Rebels,62.0,60.0
1946-11-27,21946,1610612752,1610610034,New York Knicks,St. Louis Bombers,67.0,60.0
1946-11-28,21946,1610610025,1610610034,Chicago Stags,St. Louis Bombers,72.0,75.0
1946-11-28,21946,1610610032,1610612752,Providence Steamrollers,New York Knicks,58.0,60.0
1946-11-28,21946,1610612738,1610610031,Boston Celtics,Pittsburgh Ironmen,59.0,55.0
1946-11-28,21946,1610612744,1610610028,Philadelphia Warriors,Detroit Falcons,55.0,68.0
1946-11-29,21946,1610610035,1610610026,Toronto Huskies,Cleveland Rebels,72.0,87.0
1946-11-30,21946,1610610034,1610610028,St. Louis Bombers,Detroit Falcons,60.0,57.0
1946-11-30,21946,1610612752,1610612744,New York Knicks,Philadelphia Warriors,64.0,60.0
1946-11-30,21946,1610610036,1610610031,Washington Capitols,Pittsburgh Ironmen,49.0,40.0
1946-11-30,21946,1610610032,1610610035,Providence Steamrollers,Toronto Huskies,79.0,65.0
1946-12-01,21946,1610610025,1610612738,Chicago Stags,Boston Celtics,66.0,56.0
1946-12-01,21946,1610610026,1610610028,Cleveland Rebels,Detroit Falcons,49.0,47.0
1946-12-02,21946,1610610031,1610612738,Pittsburgh Ironmen,Boston Celtics,44.0,46.0
1946-12-03,21946,1610612744,1610610032,Philadelphia Warriors,Providence Steamrollers,76.0,68.0
1946-12-04,21946,1610610036,1610610032,Washington Capitols,Providence Steamrollers,80.0,62.0
1946-12-04,21946,1610612752,1610610028,New York Knicks,Detroit Falcons,70.0,57.0
1946-12-04,21946,1610610031,1610610025,Pittsburgh Ironmen,Chicago Stags,46.0,57.0
1946-12-05,21946,1610610034,1610610031,St. Louis Bombers,Pittsburgh Ironmen,66.0,55.0
1946-12-05,21946,1610612738,1610610028,Boston Celtics,Detroit Falcons,61.0,65.0
1946-12-05,21946,1610610025,1610610035,Chicago Stags,Toronto Huskies,61.0,65.0
1946-12-05,21946,1610612744,1610612752,Philadelphia Warriors,New York Knicks,62.0,51.0
1946-12-07,21946,1610610025,1610610026,Chicago Stags,Cleveland Rebels,86.0,78.0
1946-12-07,21946,1610610032,1610610035,Providence Steamrollers,Toronto Huskies,59.0,68.0
1946-12-07,21946,1610610034,1610612744,St. Louis Bombers,Philadelphia Warriors,47.0,57.0
1946-12-07,21946,1610612738,1610612752,Boston Celtics,New York Knicks,65.0,90.0
1946-12-07,21946,1610610036,1610610028,Washington Capitols,Detroit Falcons,75.0,64.0
1946-12-08,21946,1610612752,1610612738,New York Knicks,Boston Celtics,62.0,44.0
1946-12-08,21946,1610610026,1610612744,Cleveland Rebels,Philadelphia Warriors,72.0,66.0
1946-12-09,21946,1610610031,1610610028,Pittsburgh Ironmen,Detroit Falcons,58.0,66.0
1946-12-10,21946,1610610026,1610610034,Cleveland Rebels,St. Louis Bombers,61.0,62.0
1946-12-10,21946,1610610035,1610612744,Toronto Huskies,Philadelphia Warriors,73.0,85.0
1946-12-11,21946,1610612752,1610610032,New York Knicks,Providence Steamrollers,83.0,68.0
1946-12-11,21946,1610610025,1610610026,Chicago Stags,Cleveland Rebels,88.0,79.0
1946-12-11,21946,1610610036,1610610028,Washington Capitols,Detroit Falcons,81.0,66.0
1946-12-12,21946,1610612738,1610610028,Boston Celtics,Detroit Falcons,73.0,66.0
1946-12-12,21946,1610612744,1610610036,Philadelphia Warriors,Washington Capitols,49.0,64.0
1946-12-12,21946,1610610034,1610610025,St. Louis Bombers,Chicago Stags,68.0,88.0
1946-12-13,21946,1610610035,1610610031,Toronto Huskies,Pittsburgh Ironmen,52.0,62.0
1946-12-14,21946,1610610036,1610610026,Washington Capitols,Cleveland Rebels,72.0,52.0
1946-12-14,21946,1610610032,1610610028,Providence Steamrollers,Detroit Falcons,81.0,66.0
1946-12-14,21946,1610612738,1610612744,Boston Celtics,Philadelphia Warriors,77.0,65.0
1946-12-15,21946,1610610034,1610610035,St. Louis Bombers,Toronto Huskies,46.0,50.0
1946-12-15,21946,1610610026,1610612752,Cleveland Rebels,New York Knicks,70.0,52.0
1946-12-15,21946,1610610025,1610610031,Chicago Stags,Pittsburgh Ironmen,84.0,75.0
1946-12-16,21946,1610610031,1610610034,Pittsburgh Ironmen,St. Louis Bombers,55.0,66.0
1946-12-17,21946,1610610026,1610610035,Cleveland Rebels,Toronto Huskies,78.0,62.0
1946-12-17,21946,1610612744,1610610028,Philadelphia Warriors,Detroit Falcons,57.0,49.0
1946-12-18,21946,1610612752,1610610026,New York Knicks,Cleveland Rebels,53.0,56.0
1946-12-18,21946,1610610036,1610610034,Washington Capitols,St. Louis Bombers,68.0,47.0
1946-12-19,21946,1610612744,1610610026,Philadelphia Warriors,Cleveland Rebels,58.0,44.0
1946-12-19,21946,1610612738,1610610034,Boston Celtics,St. Louis Bombers,74.0,76.0
1946-12-19,21946,1610610032,1610610025,Providence Steamrollers,Chicago Stags,81.0,77.0
1946-12-20,21946,1610610035,1610612752,Toronto Huskies,New York Knicks,74.0,70.0
1946-12-21,21946,1610610032,1610612752,Providence Steamrollers,New York Knicks,63.0,61.0
1946-12-21,21946,1610610036,1610612744,Washington Capitols,Philadelphia Warriors,68.0,56.0
1946-12-22,21946,1610610025,1610610028,Chicago Stags,Detroit Falcons,95.0,92.0
1946-12-22,21946,1610610026,1610610031,Cleveland Rebels,Pittsburgh Ironmen,74.0,78.0
1946-12-22,21946,1610610034,1610612738,St. Louis Bombers,Boston Celtics,65.0,53.0
1946-12-23,21946,1610610031,1610612738,Pittsburgh Ironmen,Boston Celtics,64.0,54.0
1946-12-26,21946,1610610032,1610610036,Providence Steamrollers,Washington Capitols,66.0,78.0
1946-12-26,21946,1610610034,1610610028,St. Louis Bombers,Detroit Falcons,55.0,51.0
1946-12-26,21946,1610612744,1610610031,Philadelphia Warriors,Pittsburgh Ironmen,53.0,46.0
1946-12-27,21946,1610610035,1610610025,Toronto Huskies,Chicago Stags,80.0,88.0
1946-12-27,21946,1610612738,1610612744,Boston Celtics,Philadelphia Warriors,60.0,63.0
1946-12-28,21946,1610610036,1610612752,Washington Capitols,New York Knicks,70.0,49.0
1946-12-28,21946,1610610032,1610612738,Providence Steamrollers,Boston Celtics,80.0,68.0
1946-12-29,21946,1610610028,1610610035,Detroit Falcons,Toronto Huskies,48.0,52.0
1946-12-29,21946,1610610034,1610612744,St. Louis Bombers,Philadelphia Warriors,75.0,68.0
1946-12-29,21946,1610610026,1610610025,Cleveland Rebels,Chicago Stags,79.0,87.0
1946-12-30,21946,1610610031,1610612744,Pittsburgh Ironmen,Philadelphia Warriors,60.0,62.0
1946-12-30,21946,1610612738,1610610036,Boston Celtics,Washington Capitols,60.0,70.0
1946-12-31,21946,1610610026,1610610034,Cleveland Rebels,St. Louis Bombers,59.0,68.0
1946-12-31,21946,1610610035,1610610025,Toronto Huskies,Chicago Stags,87.0,76.0
1947-01-01,21946,1610610031,1610610026,Pittsburgh Ironmen,Cleveland Rebels,48.0,61.0
1947-01-01,21946,1610610028,1610610036,Detroit Falcons,Washington Capitols,62.0,57.0
1947-01-01,21946,1610610025,1610610034,Chicago Stags,St. Louis Bombers,90.0,103.0
1947-01-02,21946,1610612744,1610610032,Philadelphia Warriors,Providence Steamrollers,84.0,72.0
1947-01-02,21946,1610610034,1610610036,St. Louis Bombers,Washington Capitols,66.0,57.0
1947-01-03,21946,1610610035,1610612738,Toronto Huskies,Boston Celtics,53.0,58.0
1947-01-04,21946,1610610028,1610612752,Detroit Falcons,New York Knicks,50.0,62.0
1947-01-04,21946,1610610036,1610610026,Washington Capitols,Cleveland Rebels,78.0,64.0
1947-01-04,21946,1610610032,1610612744,Providence Steamrollers,Philadelphia Warriors,78.0,74.0
1947-01-05,21946,1610610034,1610612752,St. Louis Bombers,New York Knicks,57.0,59.0
1947-01-06,21946,1610610031,1610610036,Pittsburgh Ironmen,Washington Capitols,49.0,63.0
1947-01-06,21946,1610612738,1610610026,Boston Celtics,Cleveland Rebels,53.0,64.0
1947-01-06,21946,1610610035,1610610028,Toronto Huskies,Detroit Falcons,76.0,61.0
1947-01-08,21946,1610610036,1610610032,Washington Capitols,Providence Steamrollers,77.0,69.0
1947-01-08,21946,1610610031,1610612744,Pittsburgh Ironmen,Philadelphia Warriors,67.0,63.0
1947-01-08,21946,1610612752,1610610035,New York Knicks,Toronto Huskies,63.0,76.0
1947-01-08,21946,1610610028,1610610025,Detroit Falcons,Chicago Stags,80.0,83.0
1947-01-09,21946,1610612744,1610610035,Philadelphia Warriors,Toronto Huskies,74.0,55.0
1947-01-09,21946,1610610032,1610610026,Providence Steamrollers,Cleveland Rebels,91.0,68.0
1947-01-09,21946,1610610034,1610610025,St. Louis Bombers,Chicago Stags,84.0,81.0
1947-01-10,21946,1610612738,1610612752,Boston Celtics,New York Knicks,66.0,62.0
1947-01-11,21946,1610610032,1610612738,Providence Steamrollers,Boston Celtics,72.0,73.0
1947-01-11,21946,1610610036,1610610035,Washington Capitols,Toronto Huskies,81.0,66.0
1947-01-11,21946,1610610028,1610612744,Detroit Falcons,Philadelphia Warriors,58.0,56.0
1947-01-12,21946,1610610025,1610612744,Chicago Stags,Philadelphia Warriors,75.0,72.0
1947-01-12,21946,1610610034,1610610031,St. Louis Bombers,Pittsburgh Ironmen,72.0,59.0
1947-01-13,21946,1610610031,1610612752,Pittsburgh Ironmen,New York Knicks,50.0,53.0
1947-01-14,21946,1610610035,1610612744,Toronto Huskies,Philadelphia Warriors,74.0,104.0
1947-01-14,21946,1610610026,1610610032,Cleveland Rebels,Providence Steamrollers,74.0,78.0
1947-01-15,21946,1610612752,1610610036,New York Knicks,Washington Capitols,63.0,65.0
1947-01-15,21946,1610610028,1610610025,Detroit Falcons,Chicago Stags,68.0,59.0
1947-01-15,21946,1610610031,1610610032,Pittsburgh Ironmen,Providence Steamrollers,65.0,53.0
1947-01-16,21946,1610612744,1610610025,Philadelphia Warriors,Chicago Stags,78.0,84.0
1947-01-16,21946,1610610034,1610610026,St. Louis Bombers,Cleveland Rebels,59.0,63.0
1947-01-16,21946,1610612738,1610610036,Boston Celtics,Washington Capitols,47.0,38.0
1947-01-17,21946,1610610035,1610610028,Toronto Huskies,Detroit Falcons,64.0,74.0
1947-01-18,21946,1610610036,1610610025,Washington Capitols,Chicago Stags,87.0,72.0
1947-01-18,21946,1610612752,1610612738,New York Knicks,Boston Celtics,45.0,58.0
1947-01-19,21946,1610610034,1610610032,St. Louis Bombers,Providence Steamrollers,69.0,53.0
1947-01-19,21946,1610610026,1610612752,Cleveland Rebels,New York Knicks,79.0,72.0
1947-01-20,21946,1610612738,1610610025,Boston Celtics,Chicago Stags,54.0,81.0
1947-01-20,21946,1610610031,1610610028,Pittsburgh Ironmen,Detroit Falcons,62.0,57.0
1947-01-21,21946,1610610035,1610610034,Toronto Huskies,St. Louis Bombers,72.0,71.0
1947-01-21,21946,1610612744,1610612738,Philadelphia Warriors,Boston Celtics,59.0,43.0
1947-01-22,21946,1610610028,1610610026,Detroit Falcons,Cleveland Rebels,47.0,61.0
1947-01-22,21946,1610610036,1610612744,Washington Capitols,Philadelphia Warriors,57.0,55.0
1947-01-22,21946,1610612752,1610610025,New York Knicks,Chicago Stags,74.0,64.0
1947-01-23,21946,1610612744,1610610026,Philadelphia Warriors,Cleveland Rebels,83.0,78.0
1947-01-23,21946,1610612738,1610610031,Boston Celtics,Pittsburgh Ironmen,48.0,43.0
1947-01-23,21946,1610610025,1610610032,Chicago Stags,Providence Steamrollers,97.0,76.0
1947-01-24,21946,1610610035,1610610032,Toronto Huskies,Providence Steamrollers,93.0,96.0
1947-01-25,21946,1610612752,1610612738,New York Knicks,Boston Celtics,46.0,52.0
1947-01-25,21946,1610610036,1610610031,Washington Capitols,Pittsburgh Ironmen,84.0,71.0
1947-01-25,21946,1610610028,1610612744,Detroit Falcons,Philadelphia Warriors,55.0,61.0
1947-01-26,21946,1610610025,1610612744,Chicago Stags,Philadelphia Warriors,63.0,57.0
1947-01-26,21946,1610610034,1610610028,St. Louis Bombers,Detroit Falcons,71.0,66.0
1947-01-27,21946,1610610035,1610610026,Toronto Huskies,Cleveland Rebels,82.0,88.0
1947-01-27,21946,1610610031,1610610032,Pittsburgh Ironmen,Providence Steamrollers,71.0,63.0
1947-01-27,21946,1610612738,1610610036,Boston Celtics,Washington Capitols,57.0,80.0
1947-01-28,21946,1610610026,1610610035,Cleveland Rebels,Toronto Huskies,80.0,70.0
1947-01-29,21946,1610610036,1610612738,Washington Capitols,Boston Celtics,69.0,57.0
1947-01-29,21946,1610610028,1610610032,Detroit Falcons,Providence Steamrollers,73.0,83.0
1947-01-29,21946,1610612752,1610610031,New York Knicks,Pittsburgh Ironmen,64.0,60.0
1947-01-30,21946,1610612738,1610610031,Boston Celtics,Pittsburgh Ironmen,66.0,51.0
1947-01-30,21946,1610610034,1610610032,St. Louis Bombers,Providence Steamrollers,70.0,82.0
1947-01-30,21946,1610612744,1610612752,Philadelphia Warriors,New York Knicks,65.0,58.0
1947-01-31,21946,1610610035,1610610036,Toronto Huskies,Washington Capitols,83.0,74.0
1947-02-01,21946,1610612752,1610612744,New York Knicks,Philadelphia Warriors,63.0,71.0
1947-02-01,21946,1610610034,1610610026,St. Louis Bombers,Cleveland Rebels,70.0,48.0
1947-02-01,21946,1610610032,1610610031,Providence Steamrollers,Pittsburgh Ironmen,89.0,73.0
1947-02-02,21946,1610610028,1610612752,Detroit Falcons,New York Knicks,65.0,63.0
1947-02-02,21946,1610610025,1610610035,Chicago Stags,Toronto Huskies,90.0,75.0
1947-02-02,21946,1610610026,1610610036,Cleveland Rebels,Washington Capitols,81.0,107.0
1947-02-03,21946,1610610031,1610610034,Pittsburgh Ironmen,St. Louis Bombers,68.0,63.0
1947-02-03,21946,1610612744,1610612738,Philadelphia Warriors,Boston Celtics,61.0,55.0
1947-02-04,21946,1610612744,1610610032,Philadelphia Warriors,Providence Steamrollers,75.0,68.0
1947-02-05,21946,1610612752,1610610034,New York Knicks,St. Louis Bombers,46.0,71.0
1947-02-05,21946,1610610028,1610610036,Detroit Falcons,Washington Capitols,46.0,67.0
1947-02-05,21946,1610610031,1610610035,Pittsburgh Ironmen,Toronto Huskies,55.0,58.0
1947-02-06,21946,1610610032,1610610034,Providence Steamrollers,St. Louis Bombers,65.0,73.0
1947-02-06,21946,1610612744,1610610035,Philadelphia Warriors,Toronto Huskies,79.0,61.0
1947-02-06,21946,1610612738,1610612752,Boston Celtics,New York Knicks,49.0,48.0
1947-02-06,21946,1610610025,1610610031,Chicago Stags,Pittsburgh Ironmen,109.0,85.0
1947-02-08,21946,1610610028,1610610031,Detroit Falcons,Pittsburgh Ironmen,64.0,58.0
1947-02-08,21946,1610610032,1610612744,Providence Steamrollers,Philadelphia Warriors,67.0,58.0
1947-02-08,21946,1610610034,1610610036,St. Louis Bombers,Washington Capitols,65.0,68.0
1947-02-08,21946,1610612752,1610610035,New York Knicks,Toronto Huskies,69.0,46.0
1947-02-09,21946,1610610025,1610610036,Chicago Stags,Washington Capitols,85.0,67.0
1947-02-09,21946,1610610026,1610610028,Cleveland Rebels,Detroit Falcons,69.0,74.0
1947-02-10,21946,1610610031,1610610036,Pittsburgh Ironmen,Washington Capitols,75.0,69.0
1947-02-11,21946,1610612744,1610610034,Philadelphia Warriors,St. Louis Bombers,75.0,59.0
1947-02-11,21946,1610610026,1610610032,Cleveland Rebels,Providence Steamrollers,85.0,76.0
1947-02-12,21946,1610610028,1610610032,Detroit Falcons,Providence Steamrollers,84.0,64.0
1947-02-12,21946,1610612752,1610610036,New York Knicks,Washington Capitols,78.0,72.0
1947-02-12,21946,1610610031,1610610025,Pittsburgh Ironmen,Chicago Stags,82.0,101.0
1947-02-13,21946,1610612744,1610610026,Philadelphia Warriors,Cleveland Rebels,61.0,48.0
1947-02-13,21946,1610612738,1610610034,Boston Celtics,St. Louis Bombers,64.0,54.0
1947-02-13,21946,1610610025,1610610032,Chicago Stags,Providence Steamrollers,81.0,79.0
1947-02-14,21946,1610610035,1610610031,Toronto Huskies,Pittsburgh Ironmen,84.0,73.0
1947-02-15,21946,1610610036,1610612744,Washington Capitols,Philadelphia Warriors,70.0,60.0
1947-02-15,21946,1610612752,1610610026,New York Knicks,Cleveland Rebels,84.0,90.0
1947-02-15,21946,1610610032,1610610031,Providence Steamrollers,Pittsburgh Ironmen,82.0,72.0
1947-02-16,21946,1610610028,1610612752,Detroit Falcons,New York Knicks,58.0,66.0
1947-02-16,21946,1610610026,1610612744,Cleveland Rebels,Philadelphia Warriors,75.0,71.0
1947-02-16,21946,1610610034,1610610035,St. Louis Bombers,Toronto Huskies,80.0,64.0
1947-02-16,21946,1610610025,1610612738,Chicago Stags,Boston Celtics,84.0,77.0
1947-02-17,21946,1610610031,1610610028,Pittsburgh Ironmen,Detroit Falcons,63.0,59.0
1947-02-18,21946,1610610026,1610612738,Cleveland Rebels,Boston Celtics,84.0,73.0
1947-02-18,21946,1610610035,1610610034,Toronto Huskies,St. Louis Bombers,65.0,57.0
1947-02-19,21946,1610610028,1610612738,Detroit Falcons,Boston Celtics,51.0,57.0
1947-02-19,21946,1610610036,1610610035,Washington Capitols,Toronto Huskies,69.0,59.0
1947-02-19,21946,1610612752,1610610032,New York Knicks,Providence Steamrollers,62.0,69.0
1947-02-20,21946,1610610032,1610610036,Providence Steamrollers,Washington Capitols,74.0,82.0
1947-02-20,21946,1610612744,1610610031,Philadelphia Warriors,Pittsburgh Ironmen,78.0,66.0
1947-02-20,21946,1610610025,1610610028,Chicago Stags,Detroit Falcons,74.0,76.0
1947-02-21,21946,1610610034,1610610025,St. Louis Bombers,Chicago Stags,65.0,60.0
1947-02-21,21946,1610610035,1610612738,Toronto Huskies,Boston Celtics,67.0,61.0
1947-02-21,21946,1610612752,1610610031,New York Knicks,Pittsburgh Ironmen,77.0,49.0
1947-02-22,21946,1610610036,1610610031,Washington Capitols,Pittsburgh Ironmen,93.0,61.0
1947-02-22,21946,1610610032,1610610026,Providence Steamrollers,Cleveland Rebels,85.0,77.0
1947-02-23,21946,1610610026,1610610036,Cleveland Rebels,Washington Capitols,83.0,91.0
1947-02-23,21946,1610612738,1610610032,Boston Celtics,Providence Steamrollers,55.0,67.0
1947-02-23,21946,1610610028,1610610035,Detroit Falcons,Toronto Huskies,61.0,52.0
1947-02-23,21946,1610610025,1610612752,Chicago Stags,New York Knicks,82.0,68.0
1947-02-23,21946,1610610034,1610612744,St. Louis Bombers,Philadelphia Warriors,71.0,66.0
1947-02-24,21946,1610610031,1610612744,Pittsburgh Ironmen,Philadelphia Warriors,67.0,69.0
1947-02-24,21946,1610610036,1610612738,Washington Capitols,Boston Celtics,83.0,59.0
1947-02-25,21946,1610610026,1610610034,Cleveland Rebels,St. Louis Bombers,76.0,96.0
1947-02-25,21946,1610610035,1610610032,Toronto Huskies,Providence Steamrollers,83.0,60.0
1947-02-26,21946,1610612744,1610610034,Philadelphia Warriors,St. Louis Bombers,75.0,65.0
1947-02-26,21946,1610610031,1610610026,Pittsburgh Ironmen,Cleveland Rebels,53.0,74.0
1947-02-26,21946,1610612752,1610610036,New York Knicks,Washington Capitols,60.0,84.0
1947-02-26,21946,1610610028,1610610025,Detroit Falcons,Chicago Stags,68.0,72.0
1947-02-27,21946,1610610032,1610612752,Providence Steamrollers,New York Knicks,65.0,73.0
1947-02-28,21946,1610610035,1610612744,Toronto Huskies,Philadelphia Warriors,77.0,69.0
1947-02-28,21946,1610612738,1610610026,Boston Celtics,Cleveland Rebels,69.0,62.0
1947-03-01,21946,1610612752,1610610035,New York Knicks,Toronto Huskies,63.0,48.0
1947-03-01,21946,1610610032,1610610028,Providence Steamrollers,Detroit Falcons,80.0,74.0
1947-03-01,21946,1610610036,1610612738,Washington Capitols,Boston Celtics,75.0,52.0
1947-03-02,21946,1610610025,1610610034,Chicago Stags,St. Louis Bombers,98.0,86.0
1947-03-02,21946,1610610026,1610612744,Cleveland Rebels,Philadelphia Warriors,72.0,69.0
1947-03-03,21946,1610610034,1610610032,St. Louis Bombers,Providence Steamrollers,71.0,70.0
1947-03-03,21946,1610612744,1610610035,Philadelphia Warriors,Toronto Huskies,76.0,66.0
1947-03-03,21946,1610610031,1610610025,Pittsburgh Ironmen,Chicago Stags,66.0,69.0
1947-03-04,21946,1610610026,1610610032,Cleveland Rebels,Providence Steamrollers,82.0,76.0
1947-03-05,21946,1610610036,1610610028,Washington Capitols,Detroit Falcons,99.0,67.0
1947-03-05,21946,1610610031,1610610035,Pittsburgh Ironmen,Toronto Huskies,60.0,63.0
1947-03-06,21946,1610610025,1610610031,Chicago Stags,Pittsburgh Ironmen,72.0,71.0
1947-03-06,21946,1610612744,1610612752,Philadelphia Warriors,New York Knicks,59.0,61.0
1947-03-06,21946,1610612738,1610610028,Boston Celtics,Detroit Falcons,74.0,65.0
1947-03-07,21946,1610610035,1610610036,Toronto Huskies,Washington Capitols,70.0,86.0
1947-03-08,21946,1610610025,1610610032,Chicago Stags,Providence Steamrollers,107.0,81.0
1947-03-08,21946,1610612752,1610610028,New York Knicks,Detroit Falcons,64.0,61.0
1947-03-08,21946,1610612738,1610610035,Boston Celtics,Toronto Huskies,67.0,65.0
1947-03-08,21946,1610610036,1610610034,Washington Capitols,St. Louis Bombers,74.0,73.0
1947-03-09,21946,1610610026,1610610025,Cleveland Rebels,Chicago Stags,77.0,107.0
1947-03-10,21946,1610612738,1610610032,Boston Celtics,Providence Steamrollers,70.0,87.0
1947-03-11,21946,1610610026,1610610031,Cleveland Rebels,Pittsburgh Ironmen,78.0,72.0
1947-03-11,21946,1610610035,1610610034,Toronto Huskies,St. Louis Bombers,79.0,71.0
1947-03-11,21946,1610612744,1610610036,Philadelphia Warriors,Washington Capitols,77.0,80.0
1947-03-12,21946,1610612738,1610610035,Boston Celtics,Toronto Huskies,69.0,57.0
1947-03-12,21946,1610610028,1610610026,Detroit Falcons,Cleveland Rebels,81.0,89.0
1947-03-13,21946,1610610025,1610610036,Chicago Stags,Washington Capitols,69.0,86.0
1947-03-13,21946,1610610032,1610610035,Providence Steamrollers,Toronto Huskies,71.0,64.0
1947-03-13,21946,1610612744,1610612738,Philadelphia Warriors,Boston Celtics,81.0,57.0
1947-03-13,21946,1610612752,1610610034,New York Knicks,St. Louis Bombers,78.0,74.0
1947-03-14,21946,1610610025,1610612744,Chicago Stags,Philadelphia Warriors,70.0,67.0
1947-03-14,21946,1610610036,1610612752,Washington Capitols,New York Knicks,78.0,63.0
1947-03-14,21946,1610610032,1610610034,Providence Steamrollers,St. Louis Bombers,60.0,56.0
